ID,FIR_ID,Accused_ID,Involvement_Type
1246,770,417,Primary
1247,771,870,Primary
1248,772,1445,Primary
1249,772,957,Primary
1250,773,1306,Primary
1251,774,1467,Primary
1252,775,493,Primary
1253,775,2618,Accomplice
1254,776,2272,Primary
1255,776,2743,Abettor
1256,776,2558,Conspirator
1257,777,417,Primary
1258,778,1019,Primary
1259,779,1930,Primary
1260,779,396,Accomplice
1261,780,2478,Primary
1262,780,1792,Primary
1263,781,2187,Primary
1264,782,2975,Primary
1265,783,2892,Primary
1266,783,2510,Conspirator
1267,783,203,Accomplice
1268,784,2402,Primary
1269,784,1288,Conspirator
1270,785,2792,Primary
1271,786,625,Primary
1272,786,2594,Conspirator
1273,787,174,Primary
1274,788,259,Primary
1275,789,680,Primary
1276,790,2838,Primary
1277,791,923,Primary
1278,791,1897,Abettor
1279,792,2976,Primary
1280,793,2180,Primary
1281,794,2508,Primary
1282,794,2078,Primary
1283,794,787,Abettor
1284,795,1487,Primary
1285,796,929,Primary
1286,797,1493,Primary
1287,798,2798,Primary
1288,799,2404,Primary
1289,800,417,Primary
1290,801,2769,Primary
1291,801,2741,Primary
1292,802,202,Primary
1293,802,199,Primary
1294,803,1336,Primary
1295,803,2897,Primary
1296,804,2275,Primary
1297,804,2899,Primary
1298,805,1977,Primary
1299,805,2970,Primary
1300,805,476,Primary
1301,806,2325,Primary
1302,806,1140,Primary
1303,807,2405,Primary
1304,808,1102,Primary
1305,808,2141,Accomplice
1306,809,853,Primary
1307,809,1221,Accomplice
1308,810,2976,Primary
1309,810,2430,Primary
1310,810,573,Accomplice
1311,811,2006,Primary
1312,812,2013,Primary
1313,812,425,Primary
1314,813,1456,Primary
1315,814,2630,Primary
1316,815,2818,Primary
1317,816,1786,Primary
1318,817,488,Primary
1319,817,1827,Primary
1320,818,2970,Primary
1321,819,124,Primary
1322,820,2744,Primary
1323,821,33,Primary
1324,822,2063,Primary
1325,823,977,Primary
1326,824,802,Primary
1327,824,1276,Accomplice
1328,825,2590,Primary
1329,826,354,Primary
1330,826,1623,Accomplice
1331,826,694,Primary
1332,827,1349,Primary
1333,827,1022,Primary
1334,828,1144,Primary
1335,829,2467,Primary
1336,830,902,Primary
1337,830,1490,Abettor
1338,831,1139,Primary
1339,832,368,Primary
1340,832,2215,Abettor
1341,832,510,Primary
1342,833,1915,Primary
1343,834,1705,Primary
1344,835,2675,Primary
1345,835,1590,Accomplice
1346,835,333,Primary
1347,836,1903,Primary
1348,836,656,Accomplice
1349,837,2370,Primary
1350,838,1554,Primary
1351,838,824,Accomplice
1352,839,2004,Primary
1353,839,1854,Primary
1354,840,914,Primary
1355,840,2676,Conspirator
1356,840,749,Accomplice
1357,841,2575,Primary
1358,842,2590,Primary
1359,843,2866,Primary
1360,844,1599,Primary
1361,845,2331,Primary
1362,846,182,Primary
1363,846,1668,Primary
1364,847,1239,Primary
1365,847,1395,Abettor
1366,848,2493,Primary
1367,848,1928,Primary
1368,849,1162,Primary
1369,849,2500,Primary
1370,849,930,Primary
1371,850,472,Primary
1372,850,2513,Primary
1373,850,518,Abettor
1374,851,425,Primary
1375,852,2415,Primary
1376,852,2403,Primary
1377,853,2254,Primary
1378,854,2267,Primary
1379,854,307,Primary
1380,855,1802,Primary
1381,855,839,Accomplice
1382,856,600,Primary
1383,856,920,Accomplice
1384,856,2217,Primary
1385,857,2796,Primary
1386,858,207,Primary
1387,858,457,Conspirator
1388,859,2060,Primary
1389,859,2852,Accomplice
1390,860,2589,Primary
1391,861,1560,Primary
1392,862,658,Primary
1393,863,777,Primary
1394,864,1544,Primary
1395,865,1845,Primary
1396,866,541,Primary
1397,866,308,Primary
1398,866,617,Primary
1399,867,2414,Primary
1400,867,2934,Primary
1401,868,1394,Primary
1402,868,2720,Primary
1403,869,957,Primary
1404,870,1232,Primary
1405,870,2398,Accomplice
1406,870,489,Primary
1407,871,612,Primary
1408,871,1628,Conspirator
1409,871,228,Primary
1410,872,609,Primary
1411,872,820,Accomplice
1412,873,2879,Primary
1413,873,2831,Primary
1414,874,2416,Primary
1415,875,2291,Primary
1416,875,796,Primary
1417,875,1173,Primary
1418,876,1685,Primary
1419,877,2621,Primary
1420,878,2152,Primary
1421,878,2976,Accomplice
1422,878,107,Accomplice
1423,879,2882,Primary
1424,879,313,Primary
1425,879,2999,Primary
1426,880,148,Primary
1427,880,2885,Accomplice
1428,880,2903,Primary
1429,881,2190,Primary
1430,882,1171,Primary
1431,883,129,Primary
1432,884,183,Primary
1433,885,1858,Primary
1434,886,1559,Primary
1435,887,1065,Primary
1436,888,2786,Primary
1437,888,1339,Accomplice
1438,888,1223,Primary
1439,889,2254,Primary
1440,890,1284,Primary
1441,890,49,Primary
1442,890,2000,Abettor
1443,891,452,Primary
1444,891,1343,Primary
1445,891,2359,Accomplice
1446,892,2337,Primary
1447,893,2205,Primary
1448,894,972,Primary
1449,894,437,Accomplice
1450,895,2864,Primary
1451,896,1528,Primary
1452,896,2061,Accomplice
1453,897,1465,Primary
1454,898,277,Primary
1455,898,2188,Abettor
1456,899,1042,Primary
1457,900,1517,Primary
1458,901,1478,Primary
1459,901,2598,Accomplice
1460,902,286,Primary
1461,903,383,Primary
1462,903,922,Abettor
1463,904,512,Primary
1464,905,587,Primary
1465,905,1566,Accomplice
1466,905,2448,Primary
1467,906,2565,Primary
1468,906,698,Primary
1469,907,576,Primary
1470,908,461,Primary
1471,909,1737,Primary
1472,909,1912,Accomplice
1473,909,1832,Accomplice
1474,910,1053,Primary
1475,911,679,Primary
1476,912,1158,Primary
1477,913,2680,Primary
1478,913,2168,Primary
1479,914,1874,Primary
1480,915,1990,Primary
1481,915,899,Primary
1482,915,1114,Accomplice
1483,916,1070,Primary
1484,917,741,Primary
1485,918,1653,Primary
1486,918,2585,Accomplice
1487,918,783,Accomplice
1488,919,81,Primary
1489,920,2121,Primary
1490,921,1613,Primary
1491,921,2625,Accomplice
1492,921,1317,Primary
1493,922,561,Primary
1494,922,1883,Abettor
1495,922,1085,Accomplice
1496,923,1092,Primary
1497,923,2146,Primary
1498,924,1632,Primary
1499,924,2187,Primary
1500,924,2323,Primary
1501,925,1106,Primary
1502,926,2021,Primary
1503,926,1017,Conspirator
1504,927,53,Primary
1505,927,45,Abettor
1506,928,1467,Primary
1507,929,2233,Primary
1508,930,275,Primary
1509,930,2468,Accomplice
1510,930,2969,Primary
1511,931,2164,Primary
1512,931,175,Accomplice
1513,932,532,Primary
1514,933,1345,Primary
1515,934,1618,Primary
1516,935,2879,Primary
1517,935,2774,Primary
1518,936,1549,Primary
1519,936,763,Primary
1520,937,1473,Primary
1521,938,43,Primary
1522,938,2768,Accomplice
1523,939,892,Primary
1524,940,1513,Primary
1525,940,286,Abettor
1526,941,1792,Primary
1527,942,2208,Primary
1528,943,1472,Primary
1529,944,221,Primary
1530,945,621,Primary
1531,946,913,Primary
1532,947,1517,Primary
1533,948,1450,Primary
1534,948,181,Primary
1535,949,892,Primary
1536,949,842,Abettor
1537,950,428,Primary
1538,950,1947,Accomplice
1539,951,256,Primary
1540,951,1069,Conspirator
1541,952,2819,Primary
1542,953,2197,Primary
1543,954,1787,Primary
1544,954,531,Accomplice
1545,954,1166,Accomplice
1546,955,527,Primary
1547,956,2155,Primary
1548,957,2089,Primary
1549,958,2916,Primary
1550,958,398,Primary
1551,959,2798,Primary
1552,960,2144,Primary
1553,961,952,Primary
1554,962,2964,Primary
1555,963,643,Primary
1556,963,1142,Primary
1557,964,964,Primary
1558,964,1461,Primary
1559,964,1300,Primary
1560,965,713,Primary
1561,966,2796,Primary
1562,966,2519,Accomplice
1563,967,1825,Primary
1564,968,643,Primary
1565,969,636,Primary
1566,969,1083,Abettor
1567,969,2090,Accomplice
1568,970,1915,Primary
1569,970,2482,Abettor
1570,971,675,Primary
1571,972,997,Primary
1572,972,2010,Abettor
1573,973,427,Primary
1574,974,2633,Primary
1575,974,257,Accomplice
1576,974,2426,Primary
1577,975,831,Primary
1578,976,2949,Primary
1579,976,872,Accomplice
1580,977,1828,Primary
1581,977,962,Primary
1582,978,1162,Primary
1583,979,2689,Primary
1584,980,1753,Primary
1585,980,1739,Accomplice
1586,981,1384,Primary
1587,982,2263,Primary
1588,982,1457,Abettor
1589,982,1887,Primary
1590,983,1504,Primary
1591,984,1541,Primary
1592,984,1362,Primary
1593,985,2075,Primary
1594,985,2446,Abettor
1595,986,2873,Primary
1596,987,2624,Primary
1597,988,2391,Primary
1598,989,1622,Primary
1599,990,1599,Primary
1600,990,247,Primary
1601,991,474,Primary
1602,991,119,Primary
1603,991,2293,Accomplice
1604,992,2527,Primary
1605,992,2274,Primary
1606,992,2943,Abettor
1607,993,1643,Primary
1608,993,609,Accomplice
1609,994,1750,Primary
1610,995,2341,Primary
1611,996,2526,Primary
1612,996,2272,Accomplice
1613,996,358,Primary
1614,997,576,Primary
1615,997,954,Accomplice
1616,997,1746,Primary
1617,998,2305,Primary
1618,999,1370,Primary
1619,1000,957,Primary
1620,1001,926,Primary
1621,1001,1497,Primary
1622,1002,2872,Primary
1623,1002,2162,Primary
1624,1002,462,Primary
1625,1003,1950,Primary
1626,1003,2034,Primary
1627,1004,349,Primary
1628,1005,935,Primary
1629,1005,160,Primary
1630,1005,1464,Accomplice
1631,1006,1289,Primary
1632,1007,2897,Primary
1633,1007,1510,Abettor
1634,1007,603,Primary
1635,1008,1451,Primary
1636,1008,1691,Primary
1637,1009,2341,Primary
1638,1009,1591,Abettor
1639,1010,2700,Primary
1640,1010,183,Accomplice
1641,1011,2270,Primary
1642,1012,1092,Primary
1643,1012,1441,Abettor
1644,1013,816,Primary
1645,1014,1618,Primary
1646,1015,1684,Primary
1647,1015,1181,Conspirator
1648,1016,1926,Primary
1649,1017,1025,Primary
1650,1018,1743,Primary
1651,1018,2427,Abettor
1652,1018,1990,Abettor
1653,1019,1798,Primary
1654,1019,1398,Primary
1655,1020,1541,Primary
1656,1021,1055,Primary
1657,1021,1202,Conspirator
1658,1022,2260,Primary
1659,1022,2392,Conspirator
1660,1023,2418,Primary
1661,1024,2170,Primary
1662,1024,1415,Accomplice
1663,1025,2722,Primary
1664,1025,500,Abettor
1665,1025,1783,Primary
1666,1026,988,Primary
1667,1027,1581,Primary
1668,1028,612,Primary
1669,1029,323,Primary
1670,1029,195,Accomplice
1671,1030,79,Primary
1672,1031,1040,Primary
1673,1031,2095,Abettor
1674,1032,1156,Primary
1675,1033,758,Primary
1676,1034,1440,Primary
1677,1034,1571,Primary
1678,1035,2245,Primary
1679,1035,850,Accomplice
1680,1036,28,Primary
1681,1036,1414,Primary
1682,1037,36,Primary
1683,1037,2052,Primary
1684,1038,1237,Primary
1685,1039,677,Primary
1686,1039,955,Primary
1687,1039,2107,Primary
1688,1040,2334,Primary
1689,1041,302,Primary
1690,1042,2478,Primary
1691,1043,1893,Primary
1692,1043,1302,Primary
1693,1044,1860,Primary
1694,1045,856,Primary
1695,1045,333,Primary
1696,1046,220,Primary
1697,1047,1917,Primary
1698,1048,775,Primary
1699,1048,1590,Abettor
1700,1049,508,Primary
1701,1049,135,Primary
1702,1050,552,Primary
1703,1050,1306,Conspirator
1704,1051,1092,Primary
1705,1052,848,Primary
1706,1053,1737,Primary
1707,1054,1225,Primary
1708,1055,2689,Primary
1709,1056,205,Primary
1710,1057,2325,Primary
1711,1058,2956,Primary
1712,1059,1870,Primary
1713,1059,1784,Accomplice
1714,1060,1864,Primary
1715,1061,2608,Primary
1716,1062,821,Primary
1717,1062,2785,Conspirator
1718,1063,1403,Primary
1719,1064,536,Primary
1720,1065,2238,Primary
1721,1065,1342,Accomplice
1722,1065,136,Abettor
1723,1066,2894,Primary
1724,1067,1415,Primary
1725,1068,2296,Primary
1726,1069,2926,Primary
1727,1070,1092,Primary
1728,1070,602,Accomplice
1729,1071,1181,Primary
1730,1071,318,Accomplice
1731,1072,468,Primary
1732,1072,945,Accomplice
1733,1073,219,Primary
1734,1074,2755,Primary
1735,1074,1481,Accomplice
1736,1074,1435,Accomplice
1737,1075,1730,Primary
1738,1075,482,Primary
1739,1076,478,Primary
1740,1077,2203,Primary
1741,1077,870,Primary
1742,1078,415,Primary
1743,1079,1325,Primary
1744,1079,9,Accomplice
1745,1080,1356,Primary
1746,1080,446,Accomplice
1747,1081,2360,Primary
1748,1081,1863,Accomplice
1749,1082,354,Primary
1750,1083,29,Primary
1751,1084,592,Primary
1752,1085,2371,Primary
1753,1086,1678,Primary
1754,1087,535,Primary
1755,1088,509,Primary
1756,1088,2992,Abettor
1757,1089,2237,Primary
1758,1090,2875,Primary
1759,1091,2663,Primary
1760,1092,227,Primary
1761,1093,598,Primary
1762,1093,642,Primary
1763,1094,299,Primary
1764,1094,658,Accomplice
1765,1095,1884,Primary
1766,1095,1038,Primary
1767,1096,1437,Primary
1768,1097,175,Primary
1769,1098,2861,Primary
1770,1098,195,Abettor
1771,1099,795,Primary
1772,1100,268,Primary
1773,1101,1262,Primary
1774,1102,10,Primary
1775,1102,74,Conspirator
1776,1103,34,Primary
1777,1103,874,Primary
1778,1103,29,Accomplice
1779,1104,448,Primary
1780,1104,1717,Primary
1781,1105,2031,Primary
1782,1106,22,Primary
1783,1107,607,Primary
1784,1107,2497,Primary
1785,1108,676,Primary
1786,1108,1672,Conspirator
1787,1109,317,Primary
1788,1110,495,Primary
1789,1110,739,Primary
1790,1111,1829,Primary
1791,1111,151,Accomplice
1792,1112,1385,Primary
1793,1112,587,Accomplice
1794,1113,2500,Primary
1795,1114,436,Primary
1796,1114,473,Abettor
1797,1114,1263,Accomplice
1798,1115,377,Primary
1799,1116,1840,Primary
1800,1116,364,Primary
1801,1117,1437,Primary
1802,1117,2995,Accomplice
1803,1118,2232,Primary
1804,1119,2145,Primary
1805,1120,291,Primary
1806,1120,63,Accomplice
1807,1121,2421,Primary
1808,1122,57,Primary
1809,1122,2802,Conspirator
1810,1123,471,Primary
1811,1124,2190,Primary
1812,1125,811,Primary
1813,1126,2942,Primary
1814,1127,2260,Primary
1815,1127,2007,Accomplice
1816,1127,569,Accomplice
1817,1128,148,Primary
1818,1129,685,Primary
1819,1130,2226,Primary
1820,1130,1162,Accomplice
1821,1130,2054,Primary
1822,1131,2806,Primary
1823,1132,2554,Primary
1824,1132,1156,Accomplice
1825,1133,1395,Primary
1826,1133,1755,Accomplice
1827,1134,1797,Primary
1828,1135,1718,Primary
1829,1136,2187,Primary
1830,1136,2460,Primary
1831,1137,2397,Primary
1832,1138,2847,Primary
1833,1139,864,Primary
1834,1140,2330,Primary
1835,1141,2815,Primary
1836,1141,444,Primary
1837,1141,1780,Primary
1838,1142,775,Primary
1839,1143,2763,Primary
1840,1144,2864,Primary
1841,1144,1281,Accomplice
1842,1145,2769,Primary
1843,1146,1361,Primary
1844,1147,727,Primary
1845,1148,1956,Primary
1846,1149,28,Primary
1847,1149,460,Primary
1848,1149,2820,Abettor
1849,1150,1415,Primary
1850,1150,2312,Abettor
1851,1151,2838,Primary
1852,1151,1843,Accomplice
1853,1152,593,Primary
1854,1152,484,Primary
1855,1153,2352,Primary
1856,1154,571,Primary
1857,1154,1117,Abettor
1858,1155,2741,Primary
1859,1156,758,Primary
1860,1157,2640,Primary
1861,1157,175,Accomplice
1862,1157,1331,Primary
1863,1158,1130,Primary
1864,1159,2654,Primary
1865,1160,2313,Primary
1866,1161,1797,Primary
1867,1161,2004,Accomplice
1868,1162,2919,Primary
1869,1162,2866,Conspirator
1870,1163,1336,Primary
1871,1163,1106,Accomplice
1872,1164,400,Primary
1873,1164,1560,Primary
1874,1165,492,Primary
1875,1165,915,Accomplice
1876,1166,857,Primary
1877,1167,672,Primary
1878,1167,873,Primary
1879,1168,1705,Primary
1880,1169,254,Primary
1881,1169,1600,Primary
1882,1169,308,Accomplice
1883,1170,2240,Primary
1884,1170,1256,Primary
1885,1170,1710,Primary
1886,1171,1869,Primary
1887,1171,553,Accomplice
1888,1171,613,Accomplice
1889,1172,804,Primary
1890,1173,2981,Primary
1891,1173,2543,Accomplice
1892,1174,495,Primary
1893,1175,2988,Primary
1894,1175,1506,Accomplice
1895,1175,1512,Accomplice
1896,1176,268,Primary
1897,1176,1564,Primary
1898,1177,996,Primary
1899,1177,2057,Primary
1900,1178,351,Primary
1901,1178,1982,Accomplice
1902,1179,1743,Primary
1903,1180,964,Primary
1904,1181,1773,Primary
1905,1182,857,Primary
1906,1183,1724,Primary
1907,1184,2624,Primary
1908,1185,1255,Primary
1909,1185,1177,Abettor
1910,1186,2011,Primary
1911,1187,2797,Primary
1912,1187,2613,Accomplice
1913,1188,713,Primary
1914,1189,845,Primary
1915,1189,458,Primary
1916,1189,864,Primary
1917,1190,1322,Primary
1918,1190,365,Accomplice
1919,1191,2790,Primary
1920,1191,953,Primary
1921,1192,480,Primary
1922,1192,2943,Primary
1923,1192,891,Primary
1924,1193,682,Primary
1925,1193,1414,Primary
1926,1193,413,Primary
1927,1194,632,Primary
1928,1194,2233,Primary
1929,1195,964,Primary
1930,1196,142,Primary
1931,1197,2909,Primary
1932,1198,818,Primary
1933,1198,689,Abettor
1934,1199,384,Primary
1935,1199,324,Conspirator
1936,1200,58,Primary
1937,1201,1101,Primary
1938,1201,1553,Primary
1939,1202,685,Primary
1940,1202,1682,Primary
1941,1203,1435,Primary
1942,1204,2305,Primary
1943,1204,78,Primary
1944,1205,381,Primary
1945,1205,2981,Abettor
1946,1206,1878,Primary
1947,1207,695,Primary
1948,1207,1442,Primary
1949,1208,2332,Primary
1950,1209,1667,Primary
1951,1209,384,Abettor
1952,1210,976,Primary
1953,1210,792,Accomplice
1954,1211,466,Primary
1955,1211,790,Primary
1956,1212,713,Primary
1957,1213,471,Primary
1958,1214,255,Primary
1959,1214,617,Conspirator
1960,1215,2179,Primary
1961,1215,885,Primary
1962,1216,937,Primary
1963,1216,2638,Primary
1964,1216,253,Conspirator
1965,1217,2603,Primary
1966,1218,920,Primary
1967,1218,2102,Primary
1968,1218,2407,Accomplice
1969,1219,2037,Primary
1970,1219,2525,Primary
1971,1220,2491,Primary
1972,1221,2049,Primary
1973,1221,1520,Accomplice
1974,1222,383,Primary
1975,1223,2466,Primary
1976,1223,1097,Primary
1977,1223,107,Primary
1978,1224,1573,Primary
1979,1225,2371,Primary
1980,1226,1547,Primary
1981,1227,1058,Primary
1982,1228,724,Primary
1983,1228,1744,Accomplice
1984,1229,1137,Primary
1985,1230,43,Primary
1986,1231,2301,Primary
1987,1231,2296,Primary
1988,1232,90,Primary
1989,1232,794,Primary
1990,1233,1724,Primary
1991,1234,2895,Primary
1992,1234,2804,Primary
1993,1234,433,Abettor
1994,1235,1050,Primary
1995,1236,898,Primary
1996,1237,2685,Primary
1997,1238,112,Primary
1998,1238,867,Abettor
1999,1239,2301,Primary
2000,1239,447,Primary
2001,1240,348,Primary
2002,1240,2833,Primary
2003,1240,843,Abettor
2004,1241,1956,Primary
2005,1242,755,Primary
2006,1242,1266,Accomplice
2007,1243,2838,Primary
2008,1243,2110,Primary
2009,1244,2527,Primary
2010,1244,1482,Primary
2011,1244,345,Accomplice
2012,1245,2016,Primary
2013,1246,912,Primary
2014,1246,2203,Accomplice
2015,1247,2069,Primary
2016,1247,2689,Primary
2017,1248,299,Primary
2018,1249,79,Primary
2019,1249,87,Accomplice
2020,1250,2580,Primary
2021,1251,2552,Primary
2022,1251,2287,Accomplice
2023,1252,749,Primary
2024,1253,735,Primary
2025,1254,592,Primary
2026,1254,1391,Accomplice
2027,1255,186,Primary
2028,1256,283,Primary
2029,1257,2465,Primary
2030,1258,2817,Primary
2031,1258,1492,Accomplice
2032,1259,99,Primary
2033,1259,2749,Accomplice
2034,1260,81,Primary
2035,1261,2846,Primary
2036,1262,1532,Primary
2037,1263,311,Primary
2038,1263,1187,Abettor
2039,1264,687,Primary
2040,1265,2317,Primary
2041,1265,2784,Primary
2042,1266,2649,Primary
2043,1266,551,Abettor
2044,1267,110,Primary
2045,1268,1627,Primary
2046,1269,471,Primary
2047,1269,2657,Accomplice
2048,1270,2296,Primary
2049,1271,2139,Primary
2050,1272,577,Primary
2051,1272,2090,Primary
2052,1273,1422,Primary
2053,1274,264,Primary
2054,1275,254,Primary
2055,1276,1778,Primary
2056,1277,2404,Primary
2057,1278,1552,Primary
2058,1278,289,Primary
2059,1278,794,Primary
2060,1279,1534,Primary
2061,1280,443,Primary
2062,1281,1008,Primary
2063,1281,2385,Accomplice
2064,1281,2016,Primary
2065,1282,302,Primary
2066,1282,2941,Primary
2067,1283,1031,Primary
2068,1284,2779,Primary
2069,1285,1487,Primary
2070,1286,2722,Primary
2071,1286,2017,Primary
2072,1286,811,Conspirator
2073,1287,639,Primary
2074,1288,912,Primary
